,식품명,energy,protein,calcium,phosphorus,iron,niacin,folate,vitaC,thiamin,riboflavin
22404,해피망고주스 (190ml*24입 ),110,0.7,0,0,0,0,0,0,0,0
22405,해피망고주스 190ml,110,0.7,0,0,0,0,0,0,0,0
22406,해피파인애플주스 (190ml*24입),100,0,0,0,0,0,0,0,0,0
22407,해피파인애플주스 (120ml*16입 ),65,0.7,0,0,0,0,0,0,0,0
22408,해피파인애플주스 190ml,100,0.7,0,0,0,0,0,0,0,0
22409,요거트파우더,85,0,0,0,0,0,0,0,0,0
22410,녹차라떼(봉지),60,0,0,0,0,0,0,0,0,0
22411,레몬에이드(분말),45,0,0,0,0,0,0,0,0,0
22412,복분자아이스티,56,0,0,0,0,0,0,0,0,0
22413,복분자아이스티(봉지),80,0,0,0,0,0,0,0,0,0
22414,복숭아아이스티(봉지),80,0,0,0,0,0,0,0,0,0
22415,요거트파우더딸기맛,80,0,0,0,0,0,0,0,0,0
22416,율무차,80,1,0,0,0,0,0,0,0,0
22417,율무차(봉지),80,1,0,0,0,0,0,0,0,0
22418,코코드림(봉지),80,2,0,0,0,0,0,0,0,0
22419,코코드림(스틱),85,3,0,0,0,0,0,0,0,0
22420,마시는 카페라떼,140,3,0,0,0,0,0,0,0,0
22421,마시는 카페라떼(190ml*24),140,3,0,0,0,0,0,0,0,0
22422,에티카아메리카노블랙 1,4,0.7,0,0,0,0,0,0,0,0
22423,에티카아메리카노블랙,4,0.7,0,0,0,0,0,0,0,0
22424,에티카아메리카노스위트 1,20,0.7,0,0,0,0,0,0,0,0
22425,에티카아메리카노스위트,20,0.7,0,0,0,0,0,0,0,0
22426,에티카커피믹스*모카,55,0.7,0,0,0,0,0,0,0,0
22427,에티카커피믹스*오리지널,55,0.7,0,0,0,0,0,0,0,0
22428,자연드림 크리머,25,0,0,0,0,0,0,0,0,0
22429,콜드브루커피원액(에티오피아),70,5,0,0,0,0,0,0,0,0
22430,콜드브루커피원액(코스타리카),65,5,0,0,0,0,0,0,0,0
22431,달콤홍삼,80,0,0,0,0,0,0,0,0,0
22432,동상곶감을 넣어 만든 정성가득 수정과,110,0.7,0,0,0,0,0,0,0,0
22433,레드비트즙,15,0.7,0,0,0,0,0,0,0,0
22434,마시는 복숭아초,1245,0,0,0,0,0,0,0,0,0
22435,매실 넣은 양배추액,40,0.7,0,0,0,0,0,0,0,0
22436,바나나발효초,165,0,0,0,0,0,0,0,0,0
22437,발효숙성 노니 주스,20,0,0,0,0,0,0,0,0,0
22438,파인애플 발효초,100,0,0,0,0,0,0,0,0,0
22439,사과톡톡,190,0,0,0,0,0,0,0,0,0
22440,사과톡톡 1,190,0,0,0,0,0,0,0,0,0
22441,사이다 1,160,0,0,0,0,0,0,0,0,0
22442,야채수(낱봉),5,0,0,0,0,0,0,0,0,0
22443,야채수(박스),5,0,0,0,0,0,0,0,0,0
22444,양배추액,9,0,0,0,0,0,0,0,0,0
22445,양배추액 박스,9,0,0,0,0,0,0,0,0,0
22446,양파즙 박스,35,0.7,0,0,0,0,0,0,0,0
22447,엄마사랑 어린이 야채수,0,0,0,0,0,0,0,0,0,0
22448,엄마사랑 어린이 야채수(박스),0,0,0,0,0,0,0,0,0,0
22449,유기농 전통 식혜,110,0,0,0,0,0,0,0,0,0
22450,참다래 발효초,180,0,0,0,0,0,0,0,0,0
22451,참든 새콤달콤 수세미즙,36,0,0,0,0,0,0,0,0,0
22452,참든 유기 야채수,8,0,0,0,0,0,0,0,0,0
22453,칡즙,26,0.5,0,0,0,0,0,0,0,0
22454,탄산레몬라임 박스,0,0,0,0,0,0,0,0,0,0
22455,탄산레몬라임,0,0,0,0,0,0,0,0,0,0
22456,탄산수(플레인),0,0,0,0,0,0,0,0,0,0
22457,파인애플발효초,100,0,0,0,0,0,0,0,0,0
22458,유기농 냉 수정과 1.5L*유기*해오름,50,0,0,0,0,0,0,0,0,0
22459,무항생제산양유,150,8,0,0,0,0,0,0,0,0
22460,마시는초콜릿 박스,84.6,2.6,0,0,0,0,0,0,0,0
22461,단일목장유기농우유(데미샘),115,6,0,0,0,0,0,0,0,0
22462,마시는초콜릿 24입,84.6,2.6,0,0,0,0,0,0,0,0
22463,매실요구르트(파우치),115,4,0,0,0,0,0,0,0,0
22464,딸기요구르트(파우치),115,4,0,0,0,0,0,0,0,0
22465,플레인요구르트(파우치),105,4,0,0,0,0,0,0,0,0
22466,플레인요구르트(낙안),87,3,0,0,0,0,0,0,0,0
22467,플레인요구르트(가당),87,3,0,0,0,0,0,0,0,0
22468,매실요구르트,95,3,0,0,0,0,0,0,0,0
22469,구워먹는치즈,580,24,0,0,0,0,0,0,0,0
22470,하먼자연치즈,70,4,0,0,0,0,0,0,0,0
22471,i버터*130g,661,3.2,0,0,0,0,0,0,0,0
22472,i우유*180ml*밀크쿱,125,6,0,0,0,0,0,0,0,0
22473,i우유*900ml*밀크쿱,70,3,0,0,0,0,0,0,0,0
22474,i우유 저지방*900ml*밀크쿱,45,3,0,0,0,0,0,0,0,0
22475,데미샘아펜젤러치즈*100g*데미샘목장,366,25,0,0,0,0,0,0,0,0
22476,데미생 홍삼우유*220ml,150,8,0,0,0,0,0,0,0,0
22477,딸기우유 24입,140,5,0,0,0,0,0,0,0,0
22478,목장스트링치즈,50,5,0,0,0,0,0,0,0,0
22479,목장우유 24입,120,6,0,0,0,0,0,0,0,0
22480,목장크림치즈플레인,60,2,0,0,0,0,0,0,0,0
22481,바나나우유 24입,135,4,0,0,0,0,0,0,0,0
22482,슬라이스치즈,50,4,0,0,0,0,0,0,0,0
22483,초코아이스,81.2,1.5,0,0,0,0,0,0,0,0
22484,프레쉬그릭요거트,105,4,0,0,0,0,0,0,0,0
22485,프레쉬그릭요거트(대용량),105,5,0,0,0,0,0,0,0,0
22486,프레쉬그릭요거트플레인,90,5,0,0,0,0,0,0,0,0
22487,하먼슈레드치즈,230,18,0,0,0,0,0,0,0,0
22488,검은콩두유(달콤한맛),115,8,0,0,0,0,0,0,0,0
22489,검은콩두유(담백한맛),115,7,0,0,0,0,0,0,0,0
22490,검은콩두유(우리콩식품),135,7,0,0,0,0,0,0,0,0
22491,소이타임하얀콩,125,8,0,0,0,0,0,0,0,0
22492,소이타임하얀콩 24입,125,8,0,0,0,0,0,0,0,0
22493,오곡두유 박스,125,6,0,0,0,0,0,0,0,0
22494,오곡두유,125,6,0,0,0,0,0,0,0,0
22495,우리콩두유(우리콩식품),90,7,0,0,0,0,0,0,0,0
22496,양배추 분말스틱,15,0,0,0,0,0,0,0,0,0
22497,엑스트라 버진 올리브유,900,0,0,0,0,0,0,0,0,0
22498,올리브레몬유,800,0,0,0,0,0,0,0,0,0
22499,올리브 바질유,800,0,0,0,0,0,0,0,0,0
22500,자연드림 생들기름,835,0,0,0,0,0,0,0,0,0
22501,상큼한 토마토 케찹,95,0.7,0,0,0,0,0,0,0,0
22502,상큼한 스파게티 소스,270,8,0,0,0,0,0,0,0,0
22503,정성담은 발사믹 드레싱,210,0,0,0,0,0,0,0,0,0
22504,정성담은 사우전 아일랜드 드레싱,245,0.7,0,0,0,0,0,0,0,0
22505,정성담은 산뜻한 마요네즈,650,2,0,0,0,0,0,0,0,0
22506,정성담은 상큼한 탕수육 소스,165,0.7,0,0,0,0,0,0,0,0
22507,정성담은 상큼한 피자소스,80,2,0,0,0,0,0,0,0,0
22508,정성담은 스테이크 소스,140,1,0,0,0,0,0,0,0,0
22509,정성담은 시저 드레싱,325,2,0,0,0,0,0,0,0,0
22510,정성담은 오리엔탈 드레싱,195,2,0,0,0,0,0,0,0,0
22511,정성담은 칠리소스,140,0.7,0,0,0,0,0,0,0,0
22512,정성담은 허니머스타드 소스,400,2,0,0,0,0,0,0,0,0
22513,정성담은 흑임자 소스,335,2,0,0,0,0,0,0,0,0
22514,피자군만두,1050,46,0,0,0,0,0,0,0,0
22515,잡채만두,825,43,0,0,0,0,0,0,0,0
22516,군만두(벌크),2105,91,0,0,0,0,0,0,0,0
22517,물만두(벌크),2335,96,0,0,0,0,0,0,0,0
22518,잡채만두(벌크),205,11,0,0,0,0,0,0,0,0
22519,고기만두(1인용),285,14,0,0,0,0,0,0,0,0
22520,군만두(1인용),310,13,0,0,0,0,0,0,0,0
22521,물만두(1인용),345,14,0,0,0,0,0,0,0,0
22522,김치만두(1인용),300,11,0,0,0,0,0,0,0,0
22523,고기교자만두,805,31,0,0,0,0,0,0,0,0
22524,고추군만두,915,32,0,0,0,0,0,0,0,0
22525,김치교자만두,770,23,0,0,0,0,0,0,0,0
22526,꽃빵*250g*쿱만두,620,15,0,0,0,0,0,0,0,0
22527,담백한우리밀또띠아,315,6,0,0,0,0,0,0,0,0
22528,우리밀만두피*쿱만두,870,23,0,0,0,0,0,0,0,0
22529,유기농채소만두,415,13,0,0,0,0,0,0,0,0
22530,채소가득채식만두,485,15,0,0,0,0,0,0,0,0
22531,콤비네이션피자*쿱도우,1290,65,0,0,0,0,0,0,0,0
22532,한우불고기피자,1305,66,0,0,0,0,0,0,0,0
22533,현미우리밀또띠아,1580,28,0,0,0,0,0,0,0,0
22534,가득찬메밀국수,485,19,0,0,0,0,0,0,0,0
22535,건당면,350,0,0,0,0,0,0,0,0,0
22536,건자른당면,350,0,0,0,0,0,0,0,0,0
22537,매콤달콤비빔냉면,1180,17,0,0,0,0,0,0,0,0
22538,메밀수제비,1160,35,0,0,0,0,0,0,0,0
22539,북어멸치칼국수,525,12,0,0,0,0,0,0,0,0
22540,비비베르데유기농스파게티,370,10,0,0,0,0,0,0,0,0
22541,비비베르데유기농펜네,349,11,0,0,0,0,0,0,0,0
22542,생생당면,430,0,0,0,0,0,0,0,0,0
22543,시원한동치미냉면,400,14,0,0,0,0,0,0,0,0
22544,안심생짜장면,730,27,0,0,0,0,0,0,0,0
22545,온밀면,400,9,0,0,0,0,0,0,0,0
22546,우리밀생면,545,6,0,0,0,0,0,0,0,0
22547,우리밀수제비,1135,28,0,0,0,0,0,0,0,0
22548,우리밀스파게티면,315,13,0,0,0,0,0,0,0,0
22549,우리밀우동면,560,15,0,0,0,0,0,0,0,0
22550,우리밀쫄면면,1260,26,0,0,0,0,0,0,0,0
22551,우리밀칼국수면,570,15,0,0,0,0,0,0,0,0
22552,쫄깃쫄깃생쫄면,520,15,0,0,0,0,0,0,0,0
22553,쿱스파게티,365,11,0,0,0,0,0,0,0,0
22554,탱탱밀국수면,382,8,0,0,0,0,0,0,0,0
22555,탱탱밀면,85,0,0,0,0,0,0,0,0,0
22556,자연드림비빔면,555,10,0,0,0,0,0,0,0,0
22557,자연드림감자라면,530,15,0,0,0,0,0,0,0,0
22558,자연드림라면레드,480,11,0,0,0,0,0,0,0,0
22559,레드라면컵,470,10,0,0,0,0,0,0,0,0
22560,레드라면컵미니,290,6,0,0,0,0,0,0,0,0
22561,안심짜장면,580,11,0,0,0,0,0,0,0,0
22562,안심짜장면컵,545,9,0,0,0,0,0,0,0,0
22563,자연드림유기농라면,530,9,0,0,0,0,0,0,0,0
22564,자연드림라면,505,11,0,0,0,0,0,0,0,0
22565,자연드림라면컵,460,10,0,0,0,0,0,0,0,0
22566,자연드림라면컵미니,300,6,0,0,0,0,0,0,0,0
22567,자연드림사골라면,495,11,0,0,0,0,0,0,0,0
22568,자연드림사리면,435,11,0,0,0,0,0,0,0,0
22569,자연드림콩국수라면,650,20,0,0,0,0,0,0,0,0
22570,자연드림해물라면,515,12,0,0,0,0,0,0,0,0
22571,자연드림해물볶음면,505,12,0,0,0,0,0,0,0,0
22572,자연드림채소라면,505,11,0,0,0,0,0,0,0,0
22573,자연드림해물라면컵,480,9,0,0,0,0,0,0,0,0
22574,우리밀국수,355,11,0,0,0,0,0,0,0,0
22575,밀예찬우리밀백밀국수,1520,46,0,0,0,0,0,0,0,0
22576,우리메밀국수,365,10,0,0,0,0,0,0,0,0
22577,흑미찐빵,125,3,0,0,0,0,0,0,0,0
22578,괴산찰옥수수찐빵,800,21,0,0,0,0,0,0,0,0
22579,쑥부쟁이찐빵,945,24,0,0,0,0,0,0,0,0
22580,채소찐빵,995,27,0,0,0,0,0,0,0,0
22581,팥찐빵,710,21,0,0,0,0,0,0,0,0
22582,호두과자,635,13,0,0,0,0,0,0,0,0
22583,우리밀롤빵,920,29,0,0,0,0,0,0,0,0
22584,검은깨어묵핫도그,680,21,0,0,0,0,0,0,0,0
22585,우리밀벨기에와플,350,5,0,0,0,0,0,0,0,0
22586,인절미카스테라,205,5,0,0,0,0,0,0,0,0
22587,치즈꼬마핫도그,600,23,0,0,0,0,0,0,0,0
22588,한입쏙핫도그,305,11,0,0,0,0,0,0,0,0
22589,현미카스테라,225,5,0,0,0,0,0,0,0,0
22590,(제주)우리밀크식빵,300,5,0,0,0,0,0,0,0,0
22591,(제주)우리밀후레쉬식빵,290,6,0,0,0,0,0,0,0,0
22592,(제주)자연드림샌드위치식빵,290,7,0,0,0,0,0,0,0,0
22593,(제주)자연드림우유식빵,290,8,0,0,0,0,0,0,0,0
22594,청무화과잼,226.5,1.5,0,0,0,0,0,0,0,0
22595,달콤한딸기잼,305,0.7,0,0,0,0,0,0,0,0
22596,검은깨쿠키,515,7,0,0,0,0,0,0,0,0
22597,동물모양쿠키(곰),1785,18,0,0,0,0,0,0,0,0
22598,동물모양쿠키(티라노),1785,18,0,0,0,0,0,0,0,0
22599,땅콩쿠키,530,8,0,0,0,0,0,0,0,0
22600,모카쿠키,530,9,0,0,0,0,0,0,0,0
22601,버터롤쿠키,550,10,0,0,0,0,0,0,0,0
22602,수(手)모카몬드쿠키,645,9,0,0,0,0,0,0,0,0
22603,수(手)쇼콜라쿠키,800,12,0,0,0,0,0,0,0,0
22604,수(手)아몬드쿠키,740,12,0,0,0,0,0,0,0,0
22605,수(手)초코칩쿠키,740,10,0,0,0,0,0,0,0,0
22606,시나몬비스킷,470,3,0,0,0,0,0,0,0,0
22607,쌀엔고구마쿠키,435,7,0,0,0,0,0,0,0,0
22608,쌀엔코코아쿠키,465,7,0,0,0,0,0,0,0,0
22609,초코쿠키,520,9,0,0,0,0,0,0,0,0
22610,고구마봉봉1호,1680,26,0,0,0,0,0,0,0,0
22611,당근케이크,1900,34,0,0,0,0,0,0,0,0
22612,라즈베리요거트케이크,1640,26,0,0,0,0,0,0,0,0
22613,가나슈케이크,2220,27,0,0,0,0,0,0,0,0
22614,고구마봉봉2호,2385,38,0,0,0,0,0,0,0,0
22615,기리쉬케이크1호,1655,25,0,0,0,0,0,0,0,0
22616,기리쉬케이크2호,2140,32,0,0,0,0,0,0,0,0
22617,떠먹는더블초콜릿케이크,645,9,0,0,0,0,0,0,0,0
22618,떠먹는크림치즈요거트케이크,505,7,0,0,0,0,0,0,0,0
22619,떠먹는티라미수케이크,415,7,0,0,0,0,0,0,0,0
22620,볼빨간아기곰,2565,29,0,0,0,0,0,0,0,0
22621,산딸기무스케이크,2005,34,0,0,0,0,0,0,0,0
22622,쇼콜라티라미스,2445,41,0,0,0,0,0,0,0,0
22623,미니크림치즈케익(4개),350,8,0,0,0,0,0,0,0,0
22624,미니딸기파운드,375,5,0,0,0,0,0,0,0,0
22625,미니바나나파운드,385,5,0,0,0,0,0,0,0,0
22626,미니상큼딸기롤,715,11,0,0,0,0,0,0,0,0
22627,미니초코파운드,395,6,0,0,0,0,0,0,0,0
22628,미니크림치즈케익(20개),1745,39,0,0,0,0,0,0,0,0
22629,밀봉카스테라,240,7,0,0,0,0,0,0,0,0
22630,쌀롤에바나나,630,12,0,0,0,0,0,0,0,0
22631,쌀시몬카스텔라,425,11,0,0,0,0,0,0,0,0
22632,우리밀머핀,410,7,0,0,0,0,0,0,0,0
22633,우리밀머핀미니,410,7,0,0,0,0,0,0,0,0
22634,우리밀초코머핀,410,8,0,0,0,0,0,0,0,0
22635,치즈드림,420,12,0,0,0,0,0,0,0,0
22636,한입카스테라,270,5,0,0,0,0,0,0,0,0
22637,호두과자(선물),2250,48,0,0,0,0,0,0,0,0
22638,레드벨벳롤,1150,24,0,0,0,0,0,0,0,0
22639,베리베리롤,1085,20,0,0,0,0,0,0,0,0
22640,산수유마들렌,1480,22,0,0,0,0,0,0,0,0
22641,상큼딸기롤,1190,19,0,0,0,0,0,0,0,0
22642,아몬드미니롤,1320,20,0,0,0,0,0,0,0,0
22643,애플케이크,1540,15,0,0,0,0,0,0,0,0
22644,우리밀모카롤,2140,45,0,0,0,0,0,0,0,0
22645,우리밀밀크롤,2195,43,0,0,0,0,0,0,0,0
22646,우리밀사과잼롤,1930,43,0,0,0,0,0,0,0,0
22647,우리밀소프트롤,1915,33,0,0,0,0,0,0,0,0
22648,우리밀카푸치노롤,1930,35,0,0,0,0,0,0,0,0
22649,우리쌀소프트롤,1895,35,0,0,0,0,0,0,0,0
22650,우리쌀카푸치노롤,1920,34,0,0,0,0,0,0,0,0
22651,진한초코롤,1255,20,0,0,0,0,0,0,0,0
22652,포근포근스폰지케이크,1875,31,0,0,0,0,0,0,0,0
22653,허니카스테라,1535,37,0,0,0,0,0,0,0,0
22654,간엔밀크씨슬,0,0,0,0,0,0,0,0,0,0
22655,내몸엔시리즈B,5,0.7,0,0,0,0,0,0,0,0
22656,내몸엔시리즈C,10,0.7,0,0,0,0,0,0,0,0
22657,내몸엔시리즈D,0,0,0,0,0,0,0,0,0,0
22658,알티지오메가-3,10,0,0,0,0,0,0,0,0,0
22659,어덜츠엔멀티비타민미네랄,5,0,0,0,0,0,0,0,0,0
22660,엽산철분,5,0,0,0,0,0,0,0,0,0
22661,우리아이튼튼프로젝트멀티비타민,15,0,0,0,0,0,0,0,0,0
22662,유산균프로바이오틱스9,0,0,0,0,0,0,0,0,0,0
22663,주머니속홍삼정,15,0,0,0,0,0,0,0,0,0
22664,진기홍삼단,15,0,0,0,0,0,0,0,0,0
22665,프로바이오틱스11,5,0,0,0,0,0,0,0,0,0
22666,피부엔엽록소,15,0.7,0,0,0,0,0,0,0,0
22667,녹용액(남성),25,0,0,0,0,0,0,0,0,0
22668,녹용액(어린이),25,0,0,0,0,0,0,0,0,0
22669,녹용액(여성),20,0,0,0,0,0,0,0,0,0
22670,녹용액(청소년용),35,0,0,0,0,0,0,0,0,0
22671,유기농홍삼액,10,0,0,0,0,0,0,0,0,0
22672,통째로갈아넣은全(전)홍삼액,20,0,0,0,0,0,0,0,0,0
22673,홍삼농축액,350,0,0,0,0,0,0,0,0,0
22674,홍삼액,8,0,0,0,0,0,0,0,0,0
22675,참든수세미쿨,1005,2,0,0,0,0,0,0,0,0
22676,가시오가피진액,10,0,0,0,0,0,0,0,0,0
22677,도라지청,15,0,0,0,0,0,0,0,0,0
22678,백하수오액,10,0.7,0,0,0,0,0,0,0,0
22679,산수유야관문,40,0,0,0,0,0,0,0,0,0
22680,여주진액,3,0,0,0,0,0,0,0,0,0
22681,우슬닭발진액,3,2,0,0,0,0,0,0,0,0
22682,헛개열매진액,25,0,0,0,0,0,0,0,0,0
22683,흑마늘액,40,1,0,0,0,0,0,0,0,0
22684,흑염소진액,15,2,0,0,0,0,0,0,0,0
22685,호두통밀식빵,305,7,0,0,0,0,0,0,0,0
22686,그린팜,405,27,0,0,0,0,0,0,0,0
22687,그릴후랑크소시지,65,5,0,0,0,0,0,0,0,0
22688,꼬마후랑크소시지,490,29,0,0,0,0,0,0,0,0
22689,더맛있는고추햄,395,31,0,0,0,0,0,0,0,0
22690,더맛있는김밥햄,435,37,0,0,0,0,0,0,0,0
22691,더맛있는모둠소시지,590,29,0,0,0,0,0,0,0,0
22692,더맛있는베이컨,295,17,0,0,0,0,0,0,0,0
22693,더맛있는스모크햄,950,79,0,0,0,0,0,0,0,0
22694,더맛있는슬라이스햄,185,16,0,0,0,0,0,0,0,0
22695,더맛있는치즈햄,395,34,0,0,0,0,0,0,0,0
22696,버섯소시지,280,15,0,0,0,0,0,0,0,0
22697,비엔나소시지,65,4,0,0,0,0,0,0,0,0
22698,야채맛땡땡,47,2,0,0,0,0,0,0,0,0
22699,토리토리맛바,240,13,0,0,0,0,0,0,0,0
22700,토리토리치즈맛바,250,14,0,0,0,0,0,0,0,0
22701,유기쌀로만든햇살밥,325,6,0,0,0,0,0,0,0,0
22702,간편곤드레나물밥,415,9,0,0,0,0,0,0,0,0
22703,건강한장어탕,200,14,0,0,0,0,0,0,0,0
22704,구궁가마솥연잎찰밥,400,12,0,0,0,0,0,0,0,0
22705,녹두전,260,10,0,0,0,0,0,0,0,0
22706,들깨버섯탕,280,14,0,0,0,0,0,0,0,0
22707,묵은지찌개,70,5,0,0,0,0,0,0,0,0
22708,미역국컵밥,300,6,0,0,0,0,0,0,0,0
22709,뼈없는감자탕,300,30,0,0,0,0,0,0,0,0
22710,성게알미역국,90,6,0,0,0,0,0,0,0,0
22711,온잡채,265,3,0,0,0,0,0,0,0,0
22712,우렁된장찌개,120,11,0,0,0,0,0,0,0,0
22713,즉석우리팝콘,270,5,0,0,0,0,0,0,0,0
22714,짜장컵밥,360,8,0,0,0,0,0,0,0,0
22715,찜닭,690,54,0,0,0,0,0,0,0,0
22716,채소듬뿍짜장,270,6,0,0,0,0,0,0,0,0
22717,채소듬뿍카레(순한맛),170,8,0,0,0,0,0,0,0,0
22718,카레컵밥,360,11,0,0,0,0,0,0,0,0
22719,토리토리고추방울순대,280,7,0,0,0,0,0,0,0,0
22720,토리토리방울순대,310,4,0,0,0,0,0,0,0,0
22721,토리토리불곱창,190,14,0,0,0,0,0,0,0,0
22722,한우갈비탕,90,12,0,0,0,0,0,0,0,0
22723,한우고기곰탕,60,10,0,0,0,0,0,0,0,0
22724,한우사골곰탕,130,10,0,0,0,0,0,0,0,0
22725,한우사골곰탕*레토르트,145,11,0,0,0,0,0,0,0,0
22726,황태국컵밥,325,9,0,0,0,0,0,0,0,0
22727,황태탕,95,16,0,0,0,0,0,0,0,0
22728,통참치,270,29,0,0,0,0,0,0,0,0
22729,구운나쵸칩,175,3,0,0,0,0,0,0,0,0
22730,미니찹쌀약과,490,6,0,0,0,0,0,0,0,0
22731,검은깨두부스낵,395,9,0,0,0,0,0,0,0,0
22732,검정깨스낵,275,5,0,0,0,0,0,0,0,0
22733,골목대장짱군,500,6,0,0,0,0,0,0,0,0
22734,구운나쵸칩양파맛,180,3,0,0,0,0,0,0,0,0
22735,구운두부과자,430,14,0,0,0,0,0,0,0,0
22736,꼬마링딸기당근,120,2,0,0,0,0,0,0,0,0
22737,꼬마링브로콜리사과,120,3,0,0,0,0,0,0,0,0
22738,꽃약과,145,2,0,0,0,0,0,0,0,0
22739,내이름은꼬마곰,230,5,0,0,0,0,0,0,0,0
22740,눈꽃핀옥수수,355,6,0,0,0,0,0,0,0,0
22741,눈꽃핀옥수수어니언맛,310,4.6,0,0,0,0,0,0,0,0
22742,달콤한눈꽃핀옥수수,310,3,0,0,0,0,0,0,0,0
22743,달콤한조청꽈배기,750,10,0,0,0,0,0,0,0,0
22744,땅콩깨비,380,8,0,0,0,0,0,0,0,0
22745,미니초코칩쿠키,625,7,0,0,0,0,0,0,0,0
22746,바나나볼,265,2,0,0,0,0,0,0,0,0
22747,백미뻥이요,220,4,0,0,0,0,0,0,0,0
22748,버터롤쿠키(스탠드),435,8,0,0,0,0,0,0,0,0
22749,삐약이계란과자,185,4,0,0,0,0,0,0,0,0
22750,사르르콘스낵,295,2,0,0,0,0,0,0,0,0
22751,삼색방울유과,265,1,0,0,0,0,0,0,0,0
22752,쌀소라형과자,710,8,0,0,0,0,0,0,0,0
22753,양파맛두부스낵,405,8,0,0,0,0,0,0,0,0
22754,오곡야채크래커,430,7,0,0,0,0,0,0,0,0
22755,옥수수팝칩,110,2.5,0,0,0,0,0,0,0,0
22756,우리곡초코링,205,3,0,0,0,0,0,0,0,0
22757,우리땅콘칩,150,2,0,0,0,0,0,0,0,0
22758,우리밀라면땅,480,18,0,0,0,0,0,0,0,0
22759,우리밀라면땅떡볶이맛,480,8,0,0,0,0,0,0,0,0
22760,우리밀로만든딸기웨하스,395,4,0,0,0,0,0,0,0,0
22761,우리밀로만든와플,105,2,0,0,0,0,0,0,0,0
22762,우리밀로만든웨하스,420,6,0,0,0,0,0,0,0,0
22763,우리밀로만든초코웨하스,405,8,0,0,0,0,0,0,0,0
22764,우리밀로만든코코아와플,360,1,0,0,0,0,0,0,0,0
22765,우리밀로만든현미와플,90,2,0,0,0,0,0,0,0,0
22766,우리밀보리건빵,785,14,0,0,0,0,0,0,0,0
22767,우리밀약과,685,7,0,0,0,0,0,0,0,0
22768,우리밀참깨스틱,150,3,0,0,0,0,0,0,0,0
22769,우리아이착한감자,145,2,0,0,0,0,0,0,0,0
22770,우리아이착한새우,140,2,0,0,0,0,0,0,0,0
22771,유기농땅콩쌀강정,505,8,0,0,0,0,0,0,0,0
22772,유기농미프레이크,395,4,0,0,0,0,0,0,0,0
22773,유기농쌀강정,470,5,0,0,0,0,0,0,0,0
22774,유기농쌀로만든현미잠팝스,265,5,0,0,0,0,0,0,0,0
22775,유기농쌀로만든현미팝스낵,310,6,0,0,0,0,0,0,0,0
22776,유기농쌀프레이크,210,2,0,0,0,0,0,0,0,0
22777,레인보우믹스*120G*도울,465,7,0,0,0,0,0,0,0,0
22778,유기농핑거스틱단호박,150,3,0,0,0,0,0,0,0,0
22779,유기농핑거스틱자색고구마,150,3,0,0,0,0,0,0,0,0
22780,유기농핑거스틱현미,155,3,0,0,0,0,0,0,0,0
22781,유기농현미스낵,120,2,0,0,0,0,0,0,0,0
22782,인절미스낵,275,4,0,0,0,0,0,0,0,0
22783,쥬웨이라이스비스킷,120,1.8,0,0,0,0,0,0,0,0
22784,쥬웨이라이스비스킷단호박,120,1.7,0,0,0,0,0,0,0,0
22785,쥬웨이라이스비스킷바나나,120,1.7,0,0,0,0,0,0,0,0
22786,쥬웨이라이스비스킷자색고구마,120,1.8,0,0,0,0,0,0,0,0
22787,초코칩쿠키(스탠드),430,5,0,0,0,0,0,0,0,0
22788,초코쿠키(스탠드),420,7,0,0,0,0,0,0,0,0
22789,초코크림파이,165,2,0,0,0,0,0,0,0,0
22790,코코아스낵,285,5,0,0,0,0,0,0,0,0
22791,크런치초코,310,4,0,0,0,0,0,0,0,0
22792,피넛오곡롤,450,5,0,0,0,0,0,0,0,0
22793,현미뻥이요,220,4,0,0,0,0,0,0,0,0
22794,호박고구마스틱,300,2,0,0,0,0,0,0,0,0
22795,호박고구마칩,325,2,0,0,0,0,0,0,0,0
22796,흑임자전병,415,9,0,0,0,0,0,0,0,0
22797,단팥가득바,100,2,0,0,0,0,0,0,0,0
22798,과자속아이스빈,205,4,0,0,0,0,0,0,0,0
22799,꼬마우산감귤,12,0,0,0,0,0,0,0,0,0
22800,꼬마우산포도,8,0,0,0,0,0,0,0,0,0
22801,눈꽃딸기샤베트,95,0.7,0,0,0,0,0,0,0,0
22802,리얼밀크바,110,3,0,0,0,0,0,0,0,0
22803,리얼밀크초콜릿바,110,2,0,0,0,0,0,0,0,0
22804,바닐라향아이스크림,150,3,0,0,0,0,0,0,0,0
22805,아이콘아이스크림,259,4,0,0,0,0,0,0,0,0
22806,얼음속에귤한쪽,110,0,0,0,0,0,0,0,0,0
22807,얼음속에사과한쪽,110,0,0,0,0,0,0,0,0,0
22808,얼음속에카카오한쪽,175,2,0,0,0,0,0,0,0,0
22809,초코아이콘아이스크림,285,5,0,0,0,0,0,0,0,0
22810,초콜릿아이스크림,135,4,0,0,0,0,0,0,0,0
22811,파인애플청량바,54,0.6,0,0,0,0,0,0,0,0
22812,씨쉘초콜릿(미니),273,3,0,0,0,0,0,0,0,0
22813,씨쉘초콜릿(소),273,3,0,0,0,0,0,0,0,0
22814,씨쉘초콜릿(중),273,3,0,0,0,0,0,0,0,0
22815,씨쉘초콜릿(대),273,3,0,0,0,0,0,0,0,0
